OBJECTID,LANDUSECODE,LANDUSEDESC,BASEELEV,HEIGHT,Revision,Priordraft,Area,Perimeter,ACREAGE,GlobalID,LASTUPDATE,LASTEDITOR,SHAPE_Length,SHAPE_Area
1996,SF-LOW,,,, , ,0,1675.4930645,3.18,{8DE6ECBD-E244-46B3-AE53-2E93701F0BB6},2020/02/07 21:12:12+00,Payne.Ringling,1675.49340628238,138630.747153588
1997,SF-LOW,,,, , ,0,1609.16075913,2.84,{A6185DFB-4C1F-4D76-9754-D1EB70FD55C8},2020/02/07 21:12:12+00,Payne.Ringling,1609.16090414381,123697.493823582
1998,SF-LOW,,,, , ,0,677.18499257,0.63,{178F0B2F-01FB-4E47-B08B-A29A0EFC27DA},2020/02/07 21:12:12+00,Payne.Ringling,677.185189451455,27237.8791863954
1999,SF-LOW,,,, , ,0,1147.63157727,1.69,{84D5AEFB-9529-4580-B55E-2D2757EFA987},2020/02/07 21:12:12+00,Payne.Ringling,1145.4140925781,73573.4595436444
2000,PIC,,,, , ,0,1234.37420285,2,{25E27AAA-37BD-47B9-9905-8EC8842DF852},2020/02/07 21:12:12+00,Payne.Ringling,1234.37427080147,86964.6397135646
2001,SF-LOW,,,, , ,0,1302.16607553,2.48,{CF5740DE-6340-48AD-82CA-7AAAFCDB1321},2020/02/07 21:12:12+00,Payne.Ringling,1302.16622180963,108004.66510906
2002,CC,,,, , ,0,2515.33526473,7.13,{C9B69DEB-D7B0-4BC3-9447-A759CAD4F068},2020/02/07 21:12:12+00,Payne.Ringling,2515.33557584446,310691.181525976
2003,SF-LOW,,,, , ,0,1641.90451679,1.87,{D8C87534-5F3E-4AEE-A69E-BC8ACAE1EB01},2020/02/07 21:12:12+00,Payne.Ringling,1641.90493026895,81408.5060936261
2004,SF-LOW,,,, , ,0,3307.8926049,8.95,{EFE5B02A-992C-4603-BB7C-B62AFE361738},2020/02/07 21:12:12+00,Payne.Ringling,3307.89265652388,389991.47718067
2005,CC,,,, , ,0,1516.16492758,3.04,{FCB61357-C328-4FB8-B0C5-F0C868A75753},2020/02/07 21:12:12+00,Payne.Ringling,1516.1652799632,132589.176530457
2006,MF-MED,,,,Yes, ,0,2794.84884955,7.7,{6C7C88BA-C184-4076-B66F-9D1C05BD4FF7},2020/02/07 21:12:12+00,Payne.Ringling,2794.8490121295,335500.918416156
2007,SF-LOW,,,, , ,0,2206.98834494,2.55,{28C10B4B-C8F7-40A8-91E7-8FEB3703E5A0},2020/02/07 21:12:12+00,Payne.Ringling,2206.98800652268,110977.668022484
2008,SF-LOW,,,, , ,0,2797.41466597,4.57,{4CF90177-1395-459E-9AA8-FB67A7E00528},2020/02/07 21:12:12+00,Payne.Ringling,2797.41439106657,199217.156619232
2009,MF-MED,,,, , ,0,1486.00001552,2.77,{0382AE4C-E9DE-462A-9B9E-5B14CE7AB9F7},2020/02/07 21:12:12+00,Payne.Ringling,1486.00008053649,120720.960681393
2010,MF-MED,,,,Yes, ,0,2634.78631452,4.21,{ABE02222-2954-4CBA-AF96-C5FB4F2031A4},2020/02/07 21:12:12+00,Payne.Ringling,2633.21139071974,182356.609163455
2011,COI,,,, , ,0,4865.00012858,32.06,{F1855CBB-0190-42B7-9F8F-1EA5810BB265},2020/02/07 21:12:12+00,Payne.Ringling,5201.32326525329,1601989.30154187
2012,CC,,,,Yes, ,0,1113.80506017,1.7,{9226CF36-2B78-4D79-9A94-317925AE0A93},2020/02/07 21:12:12+00,Payne.Ringling,1008.65848577266,63332.7993011151
2013,SF-LOW,,,, , ,0,1536.46368082,1.51,{4ED37B04-975D-4DCD-B580-5D8B46CE67CA},2020/02/07 21:12:12+00,Payne.Ringling,1536.40326915422,64505.2953027327
2014,SF-LOW,,,, , ,0,1276.83781434,1.12,{844D72E6-F90C-4FAC-B8B6-28DEE4B06AC1},2020/02/07 21:12:12+00,Payne.Ringling,1266.48940303602,45616.2505585824
2015,OPEN,,,, , ,0,3327.74437039,12.9,{40F467E0-1F1B-46AA-9ABF-028134BCC984},2020/02/07 21:12:12+00,Payne.Ringling,3327.74399176135,562031.439996587
2016,SF-LOW,,,, , ,0,1835.44024017,3.29,{29E4B35C-7624-4A9B-8F3F-9D4FA33E2FC3},2020/02/07 21:12:12+00,Payne.Ringling,1835.44005213339,143266.668385845
2017,SF-LOW,,,, , ,0,1529.10801863,2.7,{E3A82F06-28ED-4435-84AB-101A2B5028AA},2020/02/07 21:12:12+00,Payne.Ringling,1542.39858701143,124057.4001135
2018,SF-LOW,,,, , ,0,1748.18564887,3.24,{F44491A2-F108-4B9C-97A3-6ED8B0868FB6},2020/02/07 21:12:12+00,Payne.Ringling,1748.18617166079,141248.744597234
2019,CC,,,, , ,0,1319.14437965,2.46,{9F93699C-7CE7-4C23-A1D9-21D293444BCA},2020/02/07 21:12:12+00,Payne.Ringling,1319.1444264912,107318.17166386
2020,SF-LOW,,,, , ,0,1302.89418526,2.49,{520F1689-9120-4BB1-8A83-A8515A4238CD},2020/02/07 21:12:12+00,Payne.Ringling,1302.89426880861,108292.478384944
2021,CC,,,,Yes, ,0,929.88456821,1.14,{34B60A94-A47E-412A-99F9-BA8CC5F56C24},2020/02/07 21:12:12+00,Payne.Ringling,974.168813860827,53758.7631284654
2022,SF-LOW,,,, , ,0,1883.0378931,3.4,{ED925435-37FC-4237-85F7-1CFC7631A44C},2020/02/07 21:12:12+00,Payne.Ringling,1883.03764561316,148231.20619861
2023,COI,,,, , ,0,2545.06284528,9.33,{5B06E5EE-AFF3-4A11-A4BE-4D94CBACC868},2020/02/07 21:12:12+00,Payne.Ringling,2421.66392172948,171863.444992451
2024,SF-LOW,,,, , ,0,1748.03097786,3.24,{44EFC2C4-4CDC-4C0B-B174-690EB362292C},2020/02/07 21:12:12+00,Payne.Ringling,1748.03092652498,141242.797355344
2025,OPEN,,,, , ,0,1333.11032088,2.53,{70261366-D70F-4E2A-8563-656D6DC2864A},2020/02/07 21:12:12+00,Payne.Ringling,1365.07274434823,115655.992611304
2026,SF-LOW,,,, , ,0,1333.27338138,2.25,{E64DB6C0-E1E2-4D07-825B-CA743C5E65D3},2020/02/07 21:12:12+00,Payne.Ringling,1333.27293241041,98216.4715943091
2027,SF-LOW,,,, , ,0,1354.17983236,2.31,{E448E0C1-9450-4397-B073-AE7BFB42BB5E},2020/02/07 21:12:12+00,Payne.Ringling,1354.17965896633,100573.643767066
2028,COI,,,, , ,0,936.19770391,1.25,{9B37C7F2-8EFB-4662-B9D2-3D1ACCFE22C7},2020/02/07 21:12:12+00,Payne.Ringling,936.197428188984,54592.0070483405
2029,SF-LOW,,,, , ,0,1940.17610693,3.53,{7B95B205-4AC6-46A3-9EAF-05BB59D99101},2020/02/07 21:12:12+00,Payne.Ringling,1940.17610650083,153678.117845876
2030,SF-LOW,,,, , ,0,2011.65106825,3.92,{8D775159-9BF9-433B-9A02-F6143A41DC52},2020/02/07 21:12:12+00,Payne.Ringling,2011.65130611952,170936.687146451
2031,CC,,,, , ,0,963.02027957,1.34,{FF4F0EB0-D229-4C60-985F-AE9382F575DC},2020/02/07 21:12:12+00,Payne.Ringling,963.02023494135,58439.9238739421
2032,SF-LOW,,,, , ,0,1146.69401507,1.81,{0F9CA88A-3E65-4E8D-A56B-0925B0B73F79},2020/02/07 21:12:12+00,Payne.Ringling,1146.69421523351,79015.4356710236
2033,SF-LOW,,,, , ,0,1748.06191834,3.24,{C3E87029-0C19-4413-9E4A-2C4A4F84DEA6},2020/02/07 21:12:12+00,Payne.Ringling,1748.06211690139,141238.834895928
2034,SF-LOW,,,, , ,0,1333.43623047,2.25,{1B45D0B3-2922-49FE-82AD-765DD0FA2E52},2020/02/07 21:12:12+00,Payne.Ringling,1333.43659804412,98188.7880239297
2035,SF-LOW,,,, , ,0,1354.39136049,2.25,{C911F9BC-7466-42F5-A6BC-78BEB9BAA1F3},2020/02/07 21:12:12+00,Payne.Ringling,1354.39165808641,97851.9230385355
2036,CC,,,,Yes, ,0,2353.30186053,6.33,{2A57361C-554C-45BE-A8CD-60F3650FC008},2020/02/07 21:12:12+00,Payne.Ringling,2362.70258739532,277636.762434369
2037,SF-LOW,,,, , ,0,2422.03902219,5.18,{D61C8487-1876-40DE-81D3-9A9B20FE1F7F},2020/02/07 21:12:12+00,Payne.Ringling,2422.03899531591,225611.038590725
2038,SF-LOW,,,, , ,0,2460.67407041,4.7,{CC97FF03-2DB7-4ED3-A7F5-6DDC93984A32},2020/02/07 21:12:12+00,Payne.Ringling,2460.67415065477,204824.772587495
2039,MF-MED,,,, , ,0,914.30405614,0.96,{68229520-A3BF-453D-9990-A1C9679D2D00},2020/02/07 21:12:12+00,Payne.Ringling,914.304029974161,41707.9321988783
2040,CC,,,, , ,0,761.03821765,0.83,{B9B44BC4-D3EB-4B7A-9469-55B6F571C41F},2020/02/07 21:12:12+00,Payne.Ringling,761.038126124559,36047.1894514685
2041,CC,,,, , ,0,930.96978585,1.23,{9E49F10A-ADDA-4FB5-A019-8C66AA9AC92A},2020/02/07 21:12:12+00,Payne.Ringling,930.969668159306,53741.0802342634
2042,SF-LOW,,,, , ,0,1141.97078905,1.77,{6DDBFC27-2EE0-4B5E-8C1E-2B61E1F53A28},2020/02/07 21:12:12+00,Payne.Ringling,1141.97051692482,77271.6742472488
2043,SF-LOW,,,, , ,0,1303.39251752,2.2,{7665125C-E041-4E7D-96CA-53A722DAD4D9},2020/02/07 21:12:12+00,Payne.Ringling,1303.39244537435,95791.5020296291
2044,SF-LOW,,,, , ,0,1748.06220929,3.24,{6C6B74D5-FD8B-49CE-BA82-0F8814384B03},2020/02/07 21:12:12+00,Payne.Ringling,1748.06174707539,141254.681114866
2045,SF-LOW,,,, , ,0,1334.57991228,2.26,{7667D895-ADBB-4128-AE7B-38BCA687DC2C},2020/02/07 21:12:12+00,Payne.Ringling,1334.579618878,98264.1325532468
2046,SF-LOW,,,, , ,0,1355.97359574,2.31,{E655FBEB-7124-4761-B890-58F43329A600},2020/02/07 21:12:12+00,Payne.Ringling,1355.97361917719,100690.04647423
2047,SF-LOW,,,, , ,0,2892.97783336,6.59,{1A6396D2-082D-472E-A2FB-D2A53B5FB9CA},2020/02/07 21:12:12+00,Payne.Ringling,2892.97804854562,287250.141977818
2048,CC,,,, , ,0,1069.14924807,1.55,{6A9EFF46-261F-4279-9ADD-D30402D2E394},2020/02/07 21:12:12+00,Payne.Ringling,1069.14972087704,67383.9626469969
2049,CC,,,, , ,0,934.588627,1.14,{D692417D-3084-476B-8DD8-67F610A1F860},2020/02/07 21:12:12+00,Payne.Ringling,934.58869548153,49531.3206568524
2050,SF-LOW,,,, , ,0,2395.19726448,4.71,{EA7A4324-A855-4786-9A86-E335E91F2D2C},2020/02/07 21:12:12+00,Payne.Ringling,2395.19774093422,205294.668049459
2051,MF-MED,,,,Yes, ,0,580.61018803,0.48,{EF2FD0C9-8603-4C58-A8F2-2A59A2A96163},2020/02/07 21:12:12+00,Payne.Ringling,580.610273556418,20917.5409304126
2052,MF-MED,,,,Yes, ,0,758.17915754,0.73,{557BD1B0-1F2F-4B48-A044-CFDE959935EE},2020/02/07 21:12:12+00,Payne.Ringling,758.179698547339,31938.4642222418
2053,SF-LOW,,,, , ,0,2252.28462742,4.45,{5F12E1A2-CD47-4074-85E4-D9E27F62287C},2020/02/07 21:12:12+00,Payne.Ringling,2252.28434143661,193648.721373084
2054,SF-LOW,,,, , ,0,1118.58430257,1.12,{EE8C2EBF-4A49-4344-A6C9-F72216A4ABA0},2020/02/07 21:12:12+00,Payne.Ringling,1118.583826215,48630.6244770521
2055,SF-LOW,,,, , ,0,1535.92975586,1.63,{A561E196-46A0-42D8-AC51-4348BBAC9D79},2020/02/07 21:12:12+00,Payne.Ringling,1535.92914436357,71207.9094955624
2056,SF-LOW,,,, , ,0,1494.17665222,1.6,{356CEF6C-C020-43E2-9EBA-E1F8F591D547},2020/02/07 21:12:12+00,Payne.Ringling,1494.1763034331,69819.4795893423
2057,SF-LOW,,,, , ,0,1506.89716382,1.38,{218B2BF9-F3EC-4D67-9181-D0346DE507FB},2020/02/07 21:12:12+00,Payne.Ringling,1506.89739568392,60236.2967535326
2058,SF-LOW,,,, , ,0,1702.0374379,2.94,{F76B9447-523D-4B76-B4C3-353E3ECAA6C0},2020/02/07 21:12:12+00,Payne.Ringling,1702.03764167232,128026.618265633
2059,SF-LOW,,,, , ,0,1702.04505913,3,{217176EF-4C88-474D-BFF9-7E5A507FDD02},2020/02/07 21:12:12+00,Payne.Ringling,1702.04493768986,130651.653584011
2060,SF-LOW,,,, , ,0,1702.0451453,3,{13BC1B7C-33B5-4DE3-A550-A544AC2F3A3D},2020/02/07 21:12:12+00,Payne.Ringling,1702.04502014538,130655.503572632
2061,SF-LOW,,,, , ,0,1711.98600132,2.99,{6F54B758-F498-48E4-8197-745072CFE202},2020/02/07 21:12:12+00,Payne.Ringling,1711.9856986101,130404.167789269
2062,SF-LOW,,,, , ,0,1700.47973188,2.99,{C42FED79-F4B3-4A95-8E0C-3E9A092D4AD6},2020/02/07 21:12:12+00,Payne.Ringling,1700.47912052933,130116.211233166
2063,SF-LOW,,,, , ,0,1700.32514011,2.99,{4201716F-0324-4F7F-8284-BB4701DD9DF0},2020/02/07 21:12:12+00,Payne.Ringling,1700.32494276064,130109.579513553
2064,MF-MED,,,,Yes, ,0,791.24100525,0.86,{614709CC-87EC-4274-B1E2-133481C2DD31},2020/02/07 21:12:12+00,Payne.Ringling,791.240843929978,37430.2026462143
2065,SF-LOW,,,, , ,0,1707.92927144,3.04,{899B28B4-50BE-4092-8EE6-CE3FBA3FF599},2020/02/07 21:12:12+00,Payne.Ringling,1707.92946463964,132566.958858519
2066,SF-LOW,,,, , ,0,1700.9222089,2.99,{D7460A1F-0972-4DCC-99C1-C15FE1757E4E},2020/02/07 21:12:12+00,Payne.Ringling,1700.92208776924,130245.039703905
2067,SF-LOW,,,, , ,0,1275.44205582,1.29,{F2CB0EAB-5281-4264-870C-FBC5AA218383},2020/02/07 21:12:12+00,Payne.Ringling,1300.10137080857,55001.8427527817
2068,SF-LOW,,,, , ,0,1696.73943009,2.96,{5F8A812E-D9D6-4BCA-932C-DDC80C23F36B},2020/02/07 21:12:12+00,Payne.Ringling,1696.73948244539,128926.752689476
2069,OPEN,,,, , ,0,1323.10093611,0.17,{A3753E1F-EF10-419A-B9F8-6D360D57B3F6},2020/02/07 21:12:12+00,Payne.Ringling,1323.10075026836,7406.04327045557
2070,COI,,,,Yes, ,0,1835.66451423,3.46,{8E5F834D-9281-4B04-872E-0E0425A8E762},2020/02/07 21:12:12+00,Payne.Ringling,1835.66475388286,150823.29932088
2071,SF-VL,,,, , ,0,2497.80246668,6.5,{40E6FC9D-4794-4225-8CA2-02A87270D7AA},2020/02/07 21:12:12+00,Payne.Ringling,2497.80256148581,283258.818152741
2072,MF-MED,,,,Yes, ,0,1685.17330301,1.78,{C9ED5D9D-A374-4586-A25B-5F99603E605A},2020/02/07 21:12:12+00,Payne.Ringling,1685.17363618762,77534.361113732
2073,SF-LOW,,,, , ,0,1527.85179588,2.97,{9DCDA670-54DD-4D2E-95EB-C580E8BA45E7},2020/02/07 21:12:12+00,Payne.Ringling,1527.85181405886,129409.418811078
2074,SF-LOW,,,, , ,0,2019.58977243,5.39,{E32A5772-A83A-4C05-BA1B-2F2C9B52663E},2020/02/07 21:12:12+00,Payne.Ringling,2019.58977502763,234918.143345682
2075,SF-VL,,,, , ,0,1892.57342814,4.32,{8D4E0F26-0FF9-48CC-B813-408D8E754717},2020/02/07 21:12:12+00,Payne.Ringling,1892.57355985565,188255.994719436
2076,SF-LOW,,,, , ,0,1714.90614056,3.25,{7C7B8EE3-609D-4F8B-8FC2-DB0AB87E4418},2020/02/07 21:12:12+00,Payne.Ringling,1714.90632289844,141610.32041094
2077,SF-VL,,,, , ,0,1566.44948306,2.02,{C981ADA3-73C1-4487-8067-55A2E6D75247},2020/02/07 21:12:12+00,Payne.Ringling,1566.44980296004,87881.2929853253
2078,COI,,,,Yes, ,0,2056.85542153,2.46,{1BEE6262-38E2-4147-BF44-512477D581E9},2020/02/07 21:12:12+00,Payne.Ringling,2056.85516328795,107052.638383057
2079,CC,,,, , ,0,1990.20958116,2.78,{B002EFB3-56F4-423E-85FA-F4F18D8B5084},2020/02/07 21:12:12+00,Payne.Ringling,1990.20946857826,121021.226349501
2080,COI,,,,Yes, ,0,1245.05702558,1.48,{3446989C-A14D-40B1-81A6-076085E52927},2020/02/07 21:12:12+00,Payne.Ringling,1245.05707460721,64671.1765968152
2081,SF-VL,,,, , ,0,1581.29017385,2.9,{35165D24-A94C-4AC9-AAB9-568CB3D3E4CF},2020/02/07 21:12:12+00,Payne.Ringling,1581.28997217407,126413.714390813
2082,CC,,,,Yes, ,0,456.75240847,0.3,{4132C08C-BD81-41AC-976C-6B0222A52E19},2020/02/07 21:12:12+00,Payne.Ringling,453.631465556564,12451.0657612291
2083,SF-LOW,,,, , ,0,1006.8249486,2.05,{75A6DC87-809E-4E13-B55F-924F137320D7},2020/02/07 21:12:12+00,Payne.Ringling,1883.97274201492,87303.6604806755
2084,MF-MED,,,,Yes, ,0,357.78354905,0.09,{05017C37-BF5F-4CD0-9879-9882192E546E},2020/02/07 21:12:12+00,Payne.Ringling,357.783162601569,4021.95494698846
2085,SF-LOW,,,, , ,0,1463.38545988,2.64,{08BF96A5-B452-47BC-BB14-662D86795D56},2020/02/07 21:12:12+00,Payne.Ringling,1463.38556439083,115065.069732799
2086,SF-LOW,,,, , ,0,1635.96741675,3.05,{28622A23-9FBD-440F-BBF2-7FB3954FFB64},2020/02/07 21:12:12+00,Payne.Ringling,1635.96731768205,132771.799953378
2087,COI,,,,Yes, ,0,1491.11385404,2.83,{E81C9AC8-9AF3-4ED7-AEDE-13A372A1C2C2},2020/02/07 21:12:12+00,Payne.Ringling,1491.11398577231,123174.663468459
2088,CC,,,,Yes, ,0,700.45885279,0.61,{409EA480-4C8E-4197-A055-F033757F3925},2020/02/07 21:12:12+00,Payne.Ringling,700.458773661859,26444.9875853356
2089,SF-LOW,,,, , ,0,1308.96853291,2.57,{DEB84825-9F02-4AA6-B0FC-97B330A07546},2020/02/07 21:12:12+00,Payne.Ringling,1416.26427950613,112151.879512523
2090,CC,,,, , ,0,1070.49622255,1.13,{EAF2C8AF-D2AE-4AB4-8934-D9E0AB67FF95},2020/02/07 21:12:12+00,Payne.Ringling,1070.4961957602,49193.9618626017
2091,COI,,,,Yes, ,0,2428.85052771,5.6,{5B1CF525-D886-469B-8451-1746810774C2},2020/02/07 21:12:12+00,Payne.Ringling,2428.85094345506,243976.800121711
2092,SF-VL,,,, , ,0,1125.69327604,0.88,{B6D107FE-640D-43DC-B617-DC0486F7574C},2020/02/07 21:12:12+00,Payne.Ringling,1125.69324713509,38337.190574263
2093,SF-VL,,,, , ,0,1469.14712063,2.32,{AF53031C-4062-417B-B6A8-A4CCCF506CA5},2020/02/07 21:12:12+00,Payne.Ringling,1469.14691492068,100930.274259232
2094,SF-VL,,,, , ,0,652.31253055,0.39,{94750714-3C71-48EA-89AB-F390890D154A},2020/02/07 21:12:12+00,Payne.Ringling,652.312858532581,16983.2279423092
2095,MF-MED,,,,Yes, ,0,1473.44487184,2.82,{47762A4D-A5BB-4DD7-B57E-69D7FA979E78},2020/02/07 21:12:12+00,Payne.Ringling,1473.44481247301,122656.035359685
2096,SF-LOW,,,, , ,0,1507.31119836,2.61,{0077C812-A2A2-433D-9854-EB8C01389440},2020/02/07 21:12:12+00,Payne.Ringling,1507.31145725725,113569.698515379
2097,SF-LOW,,,,Yes,MF-MED,0,1217.90333659,1.25,{22C49277-7F7A-4EAB-903C-4385BF95DA13},2020/02/07 21:12:12+00,Payne.Ringling,1217.90330912207,54517.5587400162
2098,SF-LOW,,,, , ,0,1603.97436858,3.16,{B9A261C6-0785-45F6-BEC8-7B9C4EF5AAB4},2020/02/07 21:12:12+00,Payne.Ringling,1603.97441807963,137651.325890535
2099,SF-LOW,,,, ,EDGE,0,1260.70645352,1.93,{1A409650-0D41-4F69-AF88-8C4A1B91C067},2020/02/07 21:12:12+00,Payne.Ringling,1260.70598167233,84024.5281002598
2100,SF-LOW,,,, ,EDGE,0,1202.00746415,1.85,{1A76D80E-382B-4008-8261-1D55598249C4},2020/02/07 21:12:12+00,Payne.Ringling,1202.00710922857,80402.9832492327
2101,SF-LOW,,,, ,MF-MED,0,1202.00733202,1.85,{AE57AAB7-D4D3-4304-ABE3-B8BD2FE48B91},2020/02/07 21:12:12+00,Payne.Ringling,1202.00707889841,80403.6341752083
2102,SF-LOW,,,, ,MFMED,0,1202.04209778,1.85,{1D3909B4-8889-490F-9D8C-DC90E2CB48AF},2020/02/07 21:12:12+00,Payne.Ringling,1202.04174295525,80404.417734464
2103,SF-LOW,,,, ,MF-MED,0,1200.0045744,1.84,{0376BF0E-F7F1-4C72-A5BE-67EF2E3A34F9},2020/02/07 21:12:12+00,Payne.Ringling,1200.00460887564,80002.0477480432
2104,SF-LOW,,,, ,EDGE,0,1201.34570664,1.61,{AED6AC38-CE67-4D92-B559-957B43D51AC1},2020/02/07 21:12:12+00,Payne.Ringling,1201.34550281103,70207.8126053985
2105,SF-LOW,,,, ,EDGE,0,1206.8681568,1.86,{B60927E8-FD9E-499A-A2F3-A7E7AB6EE29E},2020/02/07 21:12:12+00,Payne.Ringling,1206.86824751772,81186.3945278949
2106,SF-LOW,,,, , ,0,1432.42626329,2.5,{F6BFAD49-4C6D-4569-B80C-E12FD6CE1F96},2020/02/07 21:12:12+00,Payne.Ringling,1432.42596565737,108747.327892471
2107,SF-LOW,,,, ,MF-MED,0,1203.69069615,1.85,{F6D0481C-7827-4ADB-B4CD-2DADF717FD2D},2020/02/07 21:12:12+00,Payne.Ringling,1203.69091378398,80572.2330675228
2108,COI,,,,Yes, ,0,2207.84585557,7.07,{F3372D48-A2A2-4128-82EF-F5030F56B8D2},2020/02/07 21:12:12+00,Payne.Ringling,2207.84561136942,308070.301325847
2109,SF-LOW,,,, ,MF-MED,0,1199.5887257,1.83,{FF1743A0-76C2-46C2-9590-C771040D4DB9},2020/02/07 21:12:12+00,Payne.Ringling,1199.58858462181,79774.4370788939
2110,CC,,,,Yes, ,0,1004.97758143,0.94,{7F091B53-6BEB-44AC-9621-321B0D82D499},2020/02/07 21:12:12+00,Payne.Ringling,1004.97773194179,40923.3021621362
2111,CC,,,,Yes, ,0,1004.21175125,0.94,{1640FF09-4DE2-41B3-9262-2C3E593A1150},2020/02/07 21:12:12+00,Payne.Ringling,1004.21182882622,40816.5993781302
2112,OPEN,,,, , ,0,1257.86852055,0.34,{277474DE-4545-45FA-BE9D-A216CCB986AC},2020/02/07 21:12:12+00,Payne.Ringling,1257.86846500747,14889.5337822264
2113,CC,,,,Yes, ,0,679.68441661,0.56,{882C0DD4-6D7B-49C6-8605-4CCF9AD62142},2020/02/07 21:12:12+00,Payne.Ringling,679.684748192149,24264.7527462551
2114,SF-LOW,,,, ,MF-MED,0,1410.79289964,2.73,{592FFB9A-70F4-4B4B-B04E-D9D63C5A0F40},2020/02/07 21:12:12+00,Payne.Ringling,1477.07277241208,119077.105331911
2115,SF-VL,,,, , ,0,1279.22481356,1.63,{D84EFCD9-036D-47F7-8F8B-ED3B5A597F9D},2020/02/07 21:12:12+00,Payne.Ringling,1279.22460680697,71057.8762006414
2116,EDGE,,,,Yes, ,0,1208.68659041,2.12,{017EFDFC-3BCC-4C88-B388-6D654BA3B3DD},2020/02/07 21:12:12+00,Payne.Ringling,1208.68638076515,92174.3457051718
2117,SF-LOW,,,, , ,0,2000.54913679,4.27,{4210F333-3CE1-4797-9C4B-9BE5B5B845FA},2020/02/07 21:12:12+00,Payne.Ringling,2000.54887533142,186001.270506985
2118,SF-LOW,,,, ,MF-MED,0,1366.76364271,2,{4232A9E7-1423-429A-A50A-42AF4526D6E2},2020/02/07 21:12:12+00,Payne.Ringling,1366.7636265816,87085.2844503744
2119,SF-LOW,,,, , ,0,1994.47559844,4.2,{33F0FFD7-429B-44F5-A3B1-F518C9AE8CE5},2020/02/07 21:12:12+00,Payne.Ringling,1994.4757709081,182814.565888125
2120,EDGE,,,,Yes, ,0,1125.1425928,1.64,{5A4188F2-C5E2-45A6-A89B-B7160BCA3BD0},2020/02/07 21:12:12+00,Payne.Ringling,1125.14202723183,71376.6751755837
2121,EDGE,,,,Yes, ,0,1082.31359232,1.31,{B80B7E2D-FE2F-4574-A85F-DCC858F9B5ED},2020/02/07 21:12:12+00,Payne.Ringling,1082.31428206049,56977.1741659467
2122,CC,,,, , ,0,719.32469131,0.71,{68E17BD2-B001-4CE1-924A-24B4D659BF28},2020/02/07 21:12:12+00,Payne.Ringling,719.324622698318,31080.3448955052
2123,EDGE,,,,Yes, ,0,872.25767601,1.07,{A94349EC-751D-4EEA-98CE-1BCCA291ACF4},2020/02/07 21:12:12+00,Payne.Ringling,872.25767358475,46654.0284771212
2124,CC,,,, , ,0,413.51373628,0.24,{B29F513E-7400-4AFD-8BAD-B1E7BE61A614},2020/02/07 21:12:12+00,Payne.Ringling,413.513989871082,10642.5191406495
2125,CC,,,,Yes, ,0,1216.44098477,1.3,{10AC6306-5283-4C64-9D8F-EF6559AFA108},2020/02/07 21:12:12+00,Payne.Ringling,1250.6809167953,56646.512540558
2126,EDGE,,,,Yes, ,0,602.03057795,0.46,{BB1EF2CB-6112-4554-AD6B-D13CE151B2EE},2020/02/07 21:12:12+00,Payne.Ringling,602.030670036182,20101.1813442899
2127,EDGE,,,,Yes, ,0,836.54636862,1,{6531E184-4A61-4E8C-AC0D-A27B81CAA30A},2020/02/07 21:12:12+00,Payne.Ringling,836.545810984244,43655.6146828916
2128,EDGE,,,,Yes, ,0,872.39320143,1.03,{E5478BD9-3775-492E-9F11-93ABD60C276A},2020/02/07 21:12:12+00,Payne.Ringling,872.394014120091,44864.8524930486
2129,EDGE,,,,Yes, ,0,775.63392748,0.87,{EFCA6ECA-1D17-4ACB-AC40-029167F3F42A},2020/02/07 21:12:12+00,Payne.Ringling,775.633933087078,37742.7113439243
2130,EDGE,,,,Yes, ,0,877.90772382,1.08,{F2C92700-33E0-41A2-B063-C8EFBC682EDE},2020/02/07 21:12:12+00,Payne.Ringling,877.908167937098,46861.328304234
2131,EDGE,,,,Yes, ,0,785.04263772,0.88,{171000D6-CF14-4AFA-895F-6EEB137E8A2D},2020/02/07 21:12:12+00,Payne.Ringling,785.042462288323,38492.18766393
2132,EDGE,,,,Yes, ,0,848.90695765,1.03,{C2737EAD-FB34-47CA-900F-87BFB9F74373},2020/02/07 21:12:12+00,Payne.Ringling,848.907387716447,44918.3803423395
2133,EDGE,,,,Yes, ,0,962.14843634,1.2,{C2C9C575-C3AC-4320-8E95-EAB144D6AF0E},2020/02/07 21:12:12+00,Payne.Ringling,962.148341635107,52183.4794518986
2134,EDGE,,,,Yes, ,0,833.16937774,0.99,{A7E7C383-3385-421D-B2DE-3707F0D15E1F},2020/02/07 21:12:12+00,Payne.Ringling,833.169253050762,43296.2763341636
2135,EDGE,,,,Yes, ,0,828.00612301,0.98,{8DF79E06-7CC9-431E-9EC3-C1421696F012},2020/02/07 21:12:12+00,Payne.Ringling,828.006660794816,42823.3694634833
2136,EDGE,,,,Yes, ,0,543.53803287,0.39,{2810F0AD-1670-4A07-9BD2-811AA6092E63},2020/02/07 21:12:12+00,Payne.Ringling,543.537923138317,17145.6411953996
2137,CC,,,,Yes, ,0,827.32494493,0.98,{C7385939-3B53-4FB5-97CA-2F2EA4B0767D},2020/02/07 21:12:12+00,Payne.Ringling,827.325048442767,42791.3477611487
